17:04:43,0x1235,21.75,31.68,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.339,3.750,0.98,1.79,0.48,0.18,0.10,
17:04:46,0x1235,21.75,31.81,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.339,3.750,0.99,1.79,0.48,0.18,0.10,
17:04:49,0x1235,21.75,32.10,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.339,3.750,0.99,1.79,0.48,0.18,0.10,
17:04:51,0x1235,22.0,32.58,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.339,3.750,0.99,1.79,0.48,0.18,0.10,
17:04:54,0x1235,22.0,32.48,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.339,3.750,0.98,1.79,0.48,0.18,0.10,
17:04:57,0x1235,22.0,32.64,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.339,3.750,0.99,1.79,0.48,0.18,0.10,
17:04:59,0x1235,22.0,32.79,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.338,3.750,0.99,1.79,0.49,0.18,0.10,
17:05:02,0x1235,22.0,33.07,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.338,3.750,0.99,1.79,0.49,0.18,0.10,
17:05:05,0x1235,22.0,33.25,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.338,3.750,0.99,1.79,0.49,0.18,0.10,
17:05:07,0x1235,22.0,33.79,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.338,3.750,0.99,1.79,0.49,0.18,0.10,
17:05:10,0x1235,22.0,34.01,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.338,3.751,0.98,1.79,0.49,0.18,0.10,
17:05:12,0x1235,22.0,34.05,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.338,3.751,0.99,1.79,0.49,0.18,0.10,
17:05:15,0x1235,22.0,34.55,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.338,3.751,0.99,1.79,0.49,0.18,0.10,
17:05:18,0x1235,22.0,33.78,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.338,3.751,0.99,1.79,0.49,0.18,0.10,
17:05:20,0x1235,22.25,34.10,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.338,3.751,0.99,1.79,0.49,0.18,0.10,
17:05:23,0x1235,22.25,34.91,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.338,3.751,0.99,1.79,0.49,0.18,0.10,
17:05:26,0x1235,22.25,34.61,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.338,3.751,0.99,1.79,0.49,0.18,0.10,
17:05:28,0x1235,22.25,34.73,0.06,0.02,0.07,0.02,0.00,0.00,0.00,0.00,0.08,1.198,1.809,3.338,3.751,0.99,1.79,0.49,0.18,0.10,
