2018,0x1234,26.0,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,0.07,1.190,1.788,3.308,3.734,0.79,0.19,0.10,
2018,0x1234,26.0,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,0.07,1.190,1.788,3.308,3.734,0.79,0.19,0.10,
2018,0x1234,26.0,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,0.07,1.190,1.788,3.308,3.734,0.79,0.19,0.10,
2018,0x1234,26.0,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,0.07,1.190,1.788,3.308,3.734,0.79,0.19,0.10,
2018,0x1234,26.25,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,0.07,1.190,1.788,3.308,3.734,0.80,0.19,0.10,
2018,0x1234,26.25,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,0.07,1.190,1.788,3.308,3.734,0.80,0.19,0.10,
2018,0x1234,26.25,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,0.07,1.190,1.788,3.308,3.734,0.80,0.19,0.10,
2018,0x1234,26.25,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,0.07,1.190,1.788,3.308,3.734,0.80,0.19,0.10,
2018,0x1234,26.25,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,0.07,1.190,1.788,3.308,3.734,0.80,0.19,0.10,
2018,0x1234,26.25,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,0.07,1.190,1.788,3.308,3.734,0.80,0.19,0.10,
2018,0x1234,26.25,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,0.07,1.190,1.788,3.308,3.734,0.80,0.19,0.10,
2018,0x1234,26.25,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,0.07,1.190,1.788,3.308,3.734,0.80,0.19,0.10,
2018,0x1234,26.5,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,69.78,1.190,1.788,3.308,3.734,0.80,0.19,0.10,
2018,0x1234,26.5,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,69.78,1.190,1.788,3.308,3.734,0.80,0.19,0.11,
2018,0x1234,26.75,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,69.81,1.190,1.788,3.308,3.734,0.80,0.19,0.11,
2018,0x1234,26.75,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,69.81,1.190,1.788,3.308,3.734,0.80,0.19,0.11,
2018,0x1234,27.0,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,69.82,1.190,1.788,3.308,3.734,0.80,0.19,0.11,
2018,0x1234,27.0,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,69.82,1.190,1.788,3.308,3.734,0.80,0.19,0.11,
2018,0x1234,27.25,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,69.82,1.190,1.788,3.308,3.734,0.80,0.19,0.11,
2018,0x1234,27.25,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,69.82,1.190,1.788,3.308,3.734,0.80,0.19,0.11,
2018,0x1234,27.5,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,69.82,1.190,1.788,3.308,3.734,0.81,0.19,0.11,
2018,0x1234,27.5,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,69.82,1.190,1.788,3.308,3.734,0.81,0.19,0.11,
2018,0x1234,27.75,0.06,0.03,0.06,0.02,0.00,0.00,0.00,0.00,69.82,1.190,1.788,3.308,3.734,0.81,0.19,0.11,
2018,0x1234,27.75,0.06,0.03,0.06,0.02,3.98,1.91,0.00,0.00,69.82,1.190,1.788,3.308,3.734,0.81,0.19,0.11,
2018,0x1234,27.75,0.06,0.03,0.06,0.02,3.98,1.91,0.00,0.00,69.82,1.190,1.788,3.308,3.734,0.81,0.19,0.11,
2018,0x1234,28.0,21.69,22.13,0.06,0.02,3.90,1.87,0.00,0.00,69.82,1.190,1.788,3.308,3.734,0.81,0.19,0.12,
2018,0x1234,28.25,21.69,22.13,0.06,0.02,3.90,1.87,0.00,0.00,69.82,1.190,1.787,3.308,3.734,0.81,0.19,0.12,
2018,0x1234,28.25,21.69,22.13,0.06,0.02,3.90,1.87,0.00,0.00,69.82,1.190,1.787,3.308,3.734,0.81,0.19,0.12,
2018,0x1234,28.5,21.69,22.13,0.06,0.02,3.90,1.87,0.00,0.00,69.81,1.190,1.787,3.308,3.734,0.81,0.19,0.12,
2018,0x1234,28.5,21.69,22.13,0.06,0.02,3.94,1.87,0.00,0.00,69.81,1.190,1.787,3.308,3.734,0.81,0.19,0.12,
2018,0x1234,28.5,21.69,22.13,0.06,0.02,3.94,1.87,0.00,0.00,69.81,1.190,1.787,3.308,3.734,0.81,0.19,0.12,
2018,0x1234,28.75,21.69,22.14,0.06,0.02,3.94,1.87,0.00,0.00,69.81,1.190,1.787,3.308,3.734,0.81,0.19,0.12,
2018,0x1234,28.75,21.69,22.14,0.06,0.02,3.94,1.87,0.00,0.00,69.81,1.190,1.787,3.308,3.735,0.81,0.19,0.12,
2018,0x1234,29.0,21.69,22.14,0.06,0.02,3.98,1.87,0.00,0.00,69.81,1.190,1.787,3.308,3.735,0.81,0.19,0.12,
2018,0x1234,29.0,21.69,22.14,0.06,0.02,3.98,1.87,0.00,0.00,69.81,1.190,1.787,3.308,3.735,0.81,0.19,0.12,
2018,0x1234,29.25,21.69,22.14,0.06,0.02,3.98,1.87,0.00,0.00,69.81,1.190,1.787,3.308,3.735,0.81,0.19,0.12,
2018,0x1234,29.25,21.69,22.14,0.06,0.02,3.98,1.87,0.00,0.00,69.82,1.190,1.787,3.308,3.735,0.82,0.19,0.12,
2018,0x1234,29.25,21.69,22.14,0.06,0.02,3.98,1.87,0.00,0.00,69.82,1.190,1.787,3.308,3.735,0.82,0.19,0.12,
2018,0x1234,29.5,21.69,22.14,0.06,0.02,3.98,1.87,0.00,0.00,69.82,1.190,1.787,3.308,3.735,0.82,0.19,0.12,
2018,0x1234,29.5,21.69,22.14,0.06,0.02,3.98,1.87,0.00,0.00,69.82,1.190,1.787,3.308,3.735,0.82,0.19,0.12,
2018,0x1234,29.75,21.69,22.14,0.06,0.02,3.98,1.87,0.00,0.00,69.82,1.188,1.787,3.308,3.735,0.82,0.19,0.12,
2018,0x1234,29.75,32.97,22.14,0.06,0.02,19.72,1.91,0.00,0.00,69.82,1.188,1.787,3.308,3.735,0.82,0.19,0.12,
