19,17,16,21,24,14,24,17,16,20,22,32,11,20,19,26,11,20,25,19,25,15,16,21,9,18,24,15,21,15,18,20,16,20,26,19,27,22,23,21,26,18,13,27,37,18,12,19,18,11,17,19,15,27,17,18,13,24,19,32,31,18,15,20,25,14,16,24,29,25,18,25,32,22,14,23,29,19,19,23,22,20,21,22,21,16,20,13,26,15,32,22,30,24,14,21,18,16,17,21,16,19,13,18,24,21,35,29,20,12,15,26,13,15,17,19,17,21,14,23,19,17,33,26,28,27,30,28,15,11,21,25,27,26,22,24,26,25,25,30,31,25,26,41,22,15,24,20,32,25,27,14,27,28,20,22,17,33,19,16,16,18,14,19,25,11,37,21,18,33,30,23,16,22,23,32,21,23,14,20,12,33,32,31,26,22,19,33,31,27,23,24,16,22,12,18,26,21,27,21,27,27,20,30,23,26,33,35,16,14,21,26,20,18,25,15,29,28,28,33,15,27,26,16,18,15,20,21,20,28,24,36,26,27,32,16,26,26,24,36,28,26,17,18,40,29,20,31,38,36,21,27,18,23,30,
19,15,25,14,18,15,15,18,24,28,20,24,16,21,25,30,17,17,21,15,27,19,23,30,11,25,30,34,18,27,26,25,19,26,22,18,14,34,25,32,21,19,31,35,21,21,14,19,20,14,19,26,22,14,15,20,22,23,21,26,29,21,23,24,19,16,19,18,20,26,28,15,22,24,24,13,31,23,27,22,22,17,21,19,19,20,20,20,28,26,17,32,27,15,36,25,19,18,16,18,19,13,16,20,24,25,25,29,23,10,16,26,30,22,13,29,20,17,29,31,27,27,28,24,13,24,29,21,21,15,21,26,23,28,30,21,27,37,28,31,15,27,35,24,15,13,15,29,27,21,19,30,27,31,19,26,19,20,21,31,10,18,11,16,19,20,24,21,21,37,29,34,21,33,23,36,11,21,11,15,24,30,30,31,22,22,37,14,15,36,21,23,11,17,9,13,25,13,24,27,24,26,18,38,21,23,23,30,15,13,19,19,21,27,13,25,20,18,33,21,22,15,32,30,20,26,14,16,18,14,29,13,24,30,23,30,22,29,34,40,20,13,11,15,16,18,20,32,28,19,16,31,27,26,25,
15,20,15,14,22,13,17,15,14,25,16,22,20,18,18,27,16,17,21,24,18,20,13,16,11,19,17,18,20,18,14,21,17,15,15,13,24,18,15,21,17,17,19,16,20,21,15,16,23,19,14,19,18,16,16,20,21,16,18,15,22,16,28,17,21,19,14,20,16,22,17,17,16,20,23,20,17,20,17,18,14,17,17,12,22,16,15,15,19,17,14,22,16,19,15,24,16,15,14,18,15,17,14,18,16,19,24,19,18,13,17,28,17,18,20,22,18,19,19,21,15,19,16,22,24,17,22,24,18,22,19,15,16,13,22,22,19,18,17,27,24,18,23,25,14,18,23,17,18,22,22,22,18,23,22,18,17,22,21,20,24,15,14,23,12,18,16,18,25,18,22,32,23,22,18,32,16,17,14,20,16,13,20,17,25,26,20,17,17,22,17,19,11,19,21,16,19,15,23,18,21,26,14,27,14,15,23,20,16,17,19,15,21,23,17,24,21,25,29,26,17,28,18,22,15,11,15,20,14,15,17,19,16,22,24,20,24,15,17,20,19,13,16,17,25,19,17,25,26,30,21,22,17,20,22,
14,19,16,12,26,23,24,26,20,46,20,10,26,20,22,20,23,19,31,17,25,13,20,21,12,20,24,22,14,25,29,12,20,25,24,20,18,14,19,30,23,41,26,17,31,27,10,21,14,26,9,15,30,20,18,17,16,25,30,23,17,31,17,25,21,18,14,21,17,29,18,21,33,17,22,27,34,10,31,23,13,23,23,14,21,19,27,13,21,24,32,30,36,41,23,21,21,17,13,21,18,22,19,15,15,15,18,27,26,13,29,14,20,23,17,20,17,33,20,24,19,24,23,25,38,29,22,21,14,20,24,17,19,28,23,21,32,29,20,28,36,21,23,30,25,16,11,21,24,27,27,36,21,28,18,46,26,20,23,19,16,16,20,25,26,24,20,31,23,22,21,22,30,25,20,26,18,29,19,18,21,18,18,22,21,21,21,28,35,29,25,21,25,16,25,18,17,31,24,11,27,31,26,27,24,40,36,34,20,21,13,14,18,16,26,34,26,17,26,31,26,24,26,31,16,14,25,17,19,12,12,17,32,24,39,31,19,16,23,33,19,17,24,21,17,33,35,31,49,28,24,29,21,29,25,
15,27,20,15,16,20,21,17,16,21,14,16,16,18,20,19,13,26,16,23,21,18,20,18,12,27,18,26,23,19,21,27,13,15,18,19,16,24,23,20,28,14,31,19,25,30,15,17,15,13,15,13,14,21,20,14,23,14,27,19,17,30,20,17,21,23,16,23,27,19,14,18,22,28,20,26,15,21,20,22,17,18,13,13,22,20,22,17,27,20,16,17,23,27,18,24,19,16,15,16,21,19,21,21,17,20,17,22,20,13,28,24,12,16,21,11,16,20,19,23,18,17,12,22,20,20,21,34,16,20,18,17,22,20,13,29,17,19,15,25,21,24,20,18,17,25,17,23,27,28,14,26,25,18,27,22,24,23,18,20,18,17,20,17,19,14,21,16,20,21,23,31,18,16,16,34,19,18,22,20,25,22,23,27,22,14,26,28,22,17,25,18,12,13,17,17,19,28,32,19,22,25,24,18,18,20,28,24,21,15,14,19,23,18,33,30,20,22,14,17,26,23,24,17,16,17,13,21,20,20,26,21,19,22,25,17,20,23,18,20,14,14,20,20,19,16,15,18,26,29,18,21,20,32,22,
18,21,12,17,24,21,26,18,31,42,26,28,22,18,27,23,11,25,22,20,31,21,24,17,11,26,21,22,25,25,19,15,16,33,21,20,20,20,26,19,25,24,23,18,13,25,12,34,23,17,15,19,21,16,22,35,13,27,36,14,33,20,14,30,26,22,24,20,16,25,20,18,21,21,27,21,30,29,28,19,21,17,17,18,19,20,12,19,14,27,16,21,14,22,15,32,18,26,25,11,13,25,22,18,19,21,22,18,41,13,15,34,16,21,19,25,21,23,26,25,19,32,14,33,22,29,20,19,17,21,24,22,16,18,29,24,17,15,19,18,20,40,16,30,9,18,12,17,16,30,32,27,25,26,23,29,18,30,20,21,23,22,16,22,22,24,19,24,16,24,14,34,41,20,20,19,10,21,10,12,30,27,24,22,31,25,23,21,26,20,13,26,17,19,18,20,15,19,13,29,27,29,20,30,23,30,19,29,20,18,37,21,20,20,33,24,23,24,29,13,28,22,25,45,13,14,19,16,13,15,18,29,23,36,28,30,19,26,18,27,19,17,21,22,34,19,25,28,15,31,28,26,35,27,25,
19,28,15,16,20,21,30,21,23,20,15,14,31,26,17,25,15,14,21,24,18,16,19,19,10,21,29,22,17,20,25,24,17,16,19,15,24,20,24,22,18,25,14,28,28,30,12,17,23,19,25,23,14,16,13,19,27,25,18,19,30,34,16,21,23,15,22,19,16,22,19,22,19,36,23,23,22,26,26,23,13,17,15,13,20,20,10,19,15,29,29,19,22,28,27,34,11,20,24,15,24,15,31,16,24,24,32,38,25,13,22,38,13,16,9,22,26,16,20,26,21,19,27,18,28,20,25,25,10,17,22,20,21,25,19,21,26,24,29,14,19,22,19,30,15,16,23,19,27,20,22,26,36,23,26,20,28,19,12,26,20,19,13,28,10,29,18,19,17,27,22,20,27,23,24,25,21,16,14,19,16,30,35,26,24,23,26,23,23,18,19,26,20,18,17,16,20,27,19,16,28,23,20,18,20,28,19,23,29,14,16,18,18,25,17,29,26,19,21,37,35,24,26,21,13,14,20,21,13,20,19,18,29,20,29,24,24,26,36,37,14,12,19,18,22,21,20,29,43,22,24,24,23,23,49,
21,21,12,13,25,12,20,15,22,33,15,26,27,17,21,22,18,16,19,18,14,25,26,16,9,25,17,20,26,29,18,29,17,16,19,17,12,17,19,21,17,17,21,14,24,20,11,13,15,19,23,16,18,19,16,15,24,16,22,21,18,12,20,19,20,12,17,21,17,15,19,23,21,31,14,14,15,17,29,15,20,13,18,21,19,25,21,19,26,24,13,28,32,17,30,19,17,24,22,15,14,21,25,22,25,23,20,20,31,12,18,24,16,15,17,17,11,27,25,22,14,21,25,17,29,24,25,19,14,20,11,21,23,21,12,22,27,25,28,22,21,21,31,30,17,18,19,20,21,32,15,26,28,20,33,24,22,21,21,19,15,12,19,23,29,25,25,19,21,21,23,27,29,18,20,31,20,17,16,22,20,31,22,16,31,33,14,37,21,23,23,25,22,13,19,18,14,16,24,28,22,26,30,30,27,27,25,23,19,19,11,18,21,19,23,25,29,20,25,18,20,25,31,31,14,15,15,17,17,24,34,20,19,28,29,24,15,31,17,30,14,23,20,15,16,27,30,21,32,30,25,28,31,27,27,
23,27,19,23,23,14,21,18,17,24,13,14,16,19,29,20,13,24,24,16,17,24,19,24,9,15,26,21,20,21,31,25,18,15,21,23,37,27,26,13,31,32,28,13,21,21,10,18,20,29,24,19,22,15,29,23,14,23,19,24,25,19,15,18,22,10,18,31,20,28,20,22,17,17,30,22,25,28,15,28,23,24,13,22,16,19,11,14,18,15,19,23,25,27,27,20,18,15,17,20,14,23,18,23,14,18,25,21,29,11,24,29,19,16,20,19,19,25,15,21,26,23,30,33,26,26,32,32,17,25,21,13,12,15,14,27,23,23,30,28,16,30,25,35,18,29,15,22,19,29,28,33,25,16,29,28,28,27,25,19,14,13,22,13,16,29,19,26,29,21,32,23,31,29,26,35,23,19,20,33,26,21,30,24,20,28,28,21,26,19,22,27,23,25,31,11,28,14,18,22,16,24,17,25,42,25,33,32,13,19,24,21,18,27,26,20,23,31,43,30,20,40,20,28,14,15,16,13,15,29,21,22,31,23,60,27,24,34,30,21,25,19,9,21,16,21,22,22,42,31,16,50,15,22,20,
15,32,16,16,16,23,22,16,21,21,10,26,22,11,24,25,33,21,22,24,15,14,13,21,12,22,15,22,26,14,38,16,10,13,24,26,13,18,27,29,17,16,17,16,30,18,12,22,11,19,20,20,20,20,19,24,20,23,25,17,21,24,21,19,19,11,12,12,16,15,23,12,23,24,19,19,22,26,21,22,13,19,17,14,20,18,15,30,24,31,26,18,24,25,22,34,10,18,21,22,22,21,25,28,22,16,35,37,23,12,30,19,18,18,14,25,15,18,16,20,23,30,17,21,23,26,25,32,17,19,21,24,20,19,20,15,26,54,19,20,28,28,19,29,24,13,28,17,30,33,19,27,22,26,24,33,27,29,17,20,20,19,16,20,20,25,22,22,21,34,23,36,23,15,22,20,20,15,15,24,28,21,26,31,37,23,29,16,19,21,19,23,12,21,18,26,22,14,27,16,18,26,30,26,18,16,30,27,19,19,24,18,29,19,29,22,17,28,31,25,21,22,30,17,13,13,25,13,17,25,34,19,23,21,32,30,22,19,24,20,19,18,26,23,19,44,24,29,17,22,27,23,23,20,21,
