2,9,9,8,6,5,6,9,36,3,8,6,9,10,6,10,6,6,8,8,6,8,7,7,8,5,8,9,6,4,7,10,10,0,7,8,8,5,5,8,8,6,7,5,9,7,6,7,12,7,8,8,10,4,6,5,9,7,9,6,7,6,8,7,7,9,6,9,5,8,7,6,8,5,6,7,7,8,5,7,6,8,5,8,8,8,7,8,8,5,8,7,8,6,8,4,8,10,5,5,6,8,8,7,6,7,6,7,6,8,6,7,7,5,8,8,8,6,8,8,8,6,6,6,6,9,7,7,8,6,6,7,8,8,8,6,8,9,9,7,7,8,6,7,9,10,9,8,6,5,6,8,8,9,6,6,9,8,6,7,9,9,7,10,7,5,7,4,8,6,9,6,7,8,5,7,8,10,9,7,7,6,6,7,10,8,11,9,9,7,10,9,8,7,4,4,8,7,5,7,4,7,7,6,10,5,4,6,6,4,7,7,9,8,6,3,3,5,6,5,6,9,6,7,5,9,4,6,5,8,5,6,7,6,5,3,5,2,6,5,8,5,2,4,7,7,9,6,11,6,8,10,6,9,8,7,
3,9,7,8,7,3,6,9,38,4,5,9,9,10,9,8,6,8,8,8,7,8,5,7,9,6,8,9,6,4,7,8,7,3,7,8,9,8,6,8,8,7,8,8,7,9,7,7,12,8,7,10,9,5,9,7,8,9,10,4,8,7,8,8,7,9,8,9,7,8,7,7,6,6,6,8,7,6,7,7,6,9,7,7,7,7,8,8,8,6,8,8,8,7,7,4,9,9,6,6,7,9,9,8,4,7,7,8,7,7,8,5,8,6,9,8,8,7,8,9,9,6,9,6,8,9,8,8,10,7,7,8,7,7,8,8,10,9,9,5,7,10,9,6,9,8,9,8,8,5,6,9,7,9,8,5,9,8,8,6,9,10,7,10,7,5,6,6,8,9,7,5,9,11,4,7,9,10,11,9,8,7,5,6,11,9,10,9,9,8,9,12,8,5,4,4,5,5,4,6,4,4,5,6,7,3,3,5,6,5,7,6,8,5,8,4,4,6,8,6,4,7,7,7,5,6,4,6,5,7,3,5,5,4,4,3,5,0,6,5,7,4,2,4,6,6,8,7,9,9,7,8,7,8,9,6,
3,8,8,8,7,4,6,8,36,2,6,6,7,10,7,11,5,6,7,8,5,7,5,8,8,4,8,9,4,3,5,7,7,1,6,7,8,7,4,7,8,6,6,7,8,6,8,9,10,8,7,8,9,6,6,5,10,8,9,7,8,9,7,7,8,8,6,7,6,9,7,7,6,7,7,8,7,8,6,6,5,8,7,9,8,10,6,7,7,5,6,5,6,7,7,5,9,9,7,6,4,10,9,5,5,6,5,7,8,7,6,5,10,6,9,8,9,8,7,6,9,6,7,6,8,9,7,7,7,7,6,8,9,8,9,8,5,7,8,6,6,8,8,7,8,5,9,6,7,5,5,11,6,8,6,4,7,5,6,9,9,8,7,9,8,4,7,6,6,7,8,8,7,8,7,7,8,6,10,7,8,6,4,7,8,7,9,8,7,6,7,9,8,7,2,3,6,4,6,3,4,6,4,5,7,4,2,5,8,3,7,4,6,7,7,3,4,5,6,4,5,6,4,5,2,8,3,5,4,6,3,3,6,4,4,2,5,0,6,4,6,4,2,2,6,5,8,5,11,6,7,8,9,8,7,7,
1,8,9,7,7,4,7,9,34,2,7,7,8,7,7,10,5,6,7,9,8,8,6,8,8,4,7,10,6,5,8,8,8,1,7,8,7,7,5,7,8,6,7,7,9,6,6,9,9,6,7,9,10,5,6,5,8,7,9,6,7,6,5,6,8,8,5,6,6,7,7,7,6,6,6,8,6,7,6,6,7,7,6,7,7,8,6,9,8,5,8,6,6,6,8,4,9,8,5,5,6,8,10,6,5,9,8,8,9,6,8,6,5,4,8,7,8,7,6,6,9,7,7,7,8,9,7,8,9,6,7,7,10,7,8,7,9,10,8,5,6,6,7,5,9,9,10,6,6,7,6,9,8,8,8,5,9,8,7,5,7,9,8,11,6,7,6,5,10,6,7,7,7,8,6,6,8,9,9,8,8,7,4,7,9,9,10,10,9,8,10,11,9,7,4,6,6,6,4,7,4,6,8,6,9,7,3,6,9,7,8,6,11,8,7,3,5,7,7,5,6,9,7,6,6,7,6,5,6,7,5,5,7,5,5,5,5,2,8,6,6,6,3,4,6,8,8,7,10,8,9,9,10,11,9,9,
4,10,8,8,7,5,6,8,35,1,7,7,10,10,8,9,6,5,7,6,5,6,5,8,9,3,7,9,5,4,6,6,7,0,7,8,7,6,4,8,9,7,5,5,10,7,6,7,11,8,9,9,9,4,8,6,7,6,9,6,8,6,7,5,7,9,7,7,7,9,5,6,8,5,7,9,8,8,5,8,6,9,7,8,8,9,8,8,8,5,7,7,7,7,7,5,8,8,8,6,5,7,8,6,7,7,7,7,9,6,7,9,7,6,9,9,8,8,7,7,9,7,6,7,8,10,6,7,9,6,8,7,8,9,8,5,8,6,9,7,7,7,8,4,10,8,8,6,5,6,5,9,8,8,7,5,9,5,6,7,10,10,7,10,6,7,5,4,8,8,9,6,9,6,6,7,9,8,11,8,8,7,6,5,10,9,9,8,10,6,10,8,8,6,4,4,7,4,3,7,4,5,5,6,9,4,3,6,7,6,7,6,9,7,6,4,5,7,7,6,4,9,6,6,6,6,6,7,4,7,3,5,6,7,3,2,5,1,7,7,7,6,4,3,6,9,8,5,10,8,8,9,8,9,8,8,
3,11,10,10,7,5,6,6,37,3,7,8,9,11,9,9,6,6,7,7,6,8,5,8,9,5,10,9,7,5,6,8,7,2,6,6,8,8,4,8,8,6,8,7,10,9,8,9,10,7,8,10,9,5,7,4,8,8,9,7,8,8,8,8,7,7,6,7,8,8,5,6,6,7,7,9,8,6,5,6,6,9,6,9,8,7,7,9,9,6,8,7,7,7,7,5,7,9,7,7,4,8,9,6,5,9,7,8,10,6,8,7,7,7,10,9,9,7,8,6,10,6,9,7,7,8,5,8,8,8,7,8,9,9,8,7,7,7,9,6,7,10,7,8,10,6,7,9,6,5,6,9,8,10,7,8,10,9,8,8,7,8,7,11,10,4,8,5,9,7,7,5,8,9,6,7,7,8,12,7,9,7,5,6,9,7,10,8,7,7,8,8,7,8,5,4,7,7,4,7,3,6,7,6,11,7,5,7,8,5,10,6,10,9,7,5,5,7,7,4,4,8,6,7,8,7,2,5,7,8,6,8,6,5,4,4,5,1,7,7,7,5,3,4,6,8,10,8,8,8,8,10,8,10,11,7,
1,9,8,7,7,4,6,8,36,3,4,10,10,11,7,11,5,6,6,6,7,8,6,7,9,4,8,8,5,3,6,9,7,1,7,7,11,8,6,8,9,7,7,7,10,7,7,8,12,9,9,8,9,5,7,8,8,7,9,5,7,7,7,6,9,6,6,7,8,6,8,6,7,6,7,9,8,8,6,8,4,8,8,8,9,7,8,10,10,6,9,7,9,8,9,4,10,8,7,6,9,10,10,8,6,10,7,7,8,6,8,6,7,8,8,9,9,5,8,7,10,8,6,6,7,9,8,7,8,6,7,6,7,5,9,6,7,7,11,6,7,6,7,7,7,6,9,7,7,5,6,10,6,7,6,6,6,7,7,7,7,7,6,11,6,4,3,6,8,7,9,6,8,8,4,6,9,6,9,8,8,7,5,7,11,7,10,9,6,8,11,9,6,7,4,4,6,5,5,7,3,6,6,7,9,4,2,6,6,6,8,7,8,7,6,4,6,6,8,5,5,6,5,6,5,6,6,4,7,7,7,4,7,5,4,4,5,1,7,5,8,5,1,6,6,8,10,7,9,8,7,9,8,8,9,6,
3,10,7,8,6,4,7,8,36,3,8,7,9,11,9,9,7,6,7,8,7,8,6,11,9,7,9,9,4,6,7,7,8,1,7,7,9,8,4,8,10,7,8,6,8,9,7,11,10,7,8,9,9,6,7,6,9,8,9,5,10,8,8,8,8,6,5,7,7,9,7,4,7,5,6,8,7,8,4,5,5,8,5,6,6,8,7,7,9,4,6,6,7,7,7,5,7,9,6,5,4,8,9,5,6,8,5,8,6,6,7,5,10,6,9,9,9,6,6,7,8,6,7,5,7,9,6,8,8,6,8,8,9,5,10,7,7,7,7,6,7,8,9,6,8,8,8,7,6,6,5,9,7,8,6,4,7,6,6,6,7,8,7,10,7,8,7,6,7,6,8,5,10,9,6,7,8,7,11,7,7,6,5,6,7,9,11,10,8,8,9,11,7,6,2,5,6,4,4,8,6,5,5,6,8,5,3,6,6,4,6,7,8,8,6,3,4,6,6,3,4,8,6,4,5,7,3,5,5,6,5,4,5,7,6,4,7,2,7,5,8,4,2,2,6,6,9,8,8,9,7,10,6,9,9,5,
2,8,8,8,9,6,7,8,30,6,7,8,10,9,9,8,7,5,7,10,10,9,7,9,10,5,8,11,6,7,6,9,8,1,7,9,8,6,4,8,9,9,6,8,9,7,7,9,10,8,9,8,11,5,7,6,8,8,9,6,9,9,8,9,9,8,8,10,8,9,7,6,8,8,7,11,7,8,4,8,6,10,6,7,9,9,7,11,8,5,9,6,8,8,7,6,9,8,7,6,6,10,8,7,7,9,9,8,9,8,6,5,8,6,9,9,9,8,7,9,10,9,8,7,8,10,6,9,8,6,7,6,9,7,9,7,7,7,10,6,7,8,6,6,8,9,9,8,7,6,6,8,8,8,7,6,8,7,5,7,8,7,8,8,7,6,5,6,6,8,8,5,8,7,6,6,8,9,9,6,7,7,6,7,7,9,10,9,6,8,11,7,6,5,1,6,6,6,5,6,2,6,5,6,7,4,2,5,5,5,8,7,8,7,8,3,3,6,6,4,5,7,7,6,6,6,5,5,3,6,4,5,5,5,3,1,5,0,8,5,8,5,3,1,6,4,8,7,9,8,6,9,6,9,9,5,
1,9,8,7,7,4,7,9,34,2,8,7,10,9,7,9,4,8,6,10,7,7,5,8,9,4,10,8,3,2,6,7,6,4,7,6,8,6,4,8,9,6,6,7,7,8,7,6,9,9,7,8,9,4,7,4,9,8,10,5,8,7,7,6,8,7,7,7,7,7,7,6,7,4,5,8,7,7,4,6,5,9,6,5,7,7,8,9,7,6,7,7,6,4,6,4,8,7,5,5,5,9,8,5,5,6,6,7,6,7,6,7,9,6,9,7,8,8,6,6,9,5,8,5,7,9,6,6,8,8,8,8,10,8,10,7,6,8,9,7,8,9,9,7,8,7,10,7,7,6,3,10,7,7,6,7,9,8,10,8,8,7,8,12,8,4,7,7,8,7,6,6,8,11,6,8,7,8,7,5,9,5,6,7,8,8,9,9,8,9,10,10,7,6,3,4,7,7,4,4,2,6,6,7,6,5,1,5,6,4,7,7,8,6,6,3,5,6,5,4,6,6,5,6,3,5,4,4,4,7,4,3,4,6,4,3,5,0,5,6,8,5,2,4,6,7,7,7,7,7,7,10,6,8,8,5,
