17:11:07,0x1235,23.25,32.50,0.06,0.02,0.05,0.06,0.00,0.00,0.00,0.00,0.06,1.192,1.784,3.301,3.740,0.99,1.79,0.45,0.18,0.09,
17:11:10,0x1235,23.25,32.30,0.06,0.02,0.05,0.06,0.00,0.00,0.00,0.00,0.06,1.192,1.784,3.301,3.740,0.99,1.79,0.45,0.18,0.09,
17:11:13,0x1235,23.25,33.05,0.06,0.02,0.05,0.06,0.00,0.00,0.00,0.00,0.06,1.192,1.783,3.301,3.740,0.99,1.79,0.46,0.18,0.09,
17:11:15,0x1235,23.25,33.39,0.06,0.02,0.05,0.06,0.00,0.00,0.00,0.00,0.06,1.192,1.783,3.301,3.740,0.99,1.78,0.46,0.18,0.09,
17:11:18,0x1235,23.25,33.25,0.06,0.02,0.05,0.06,0.00,0.00,0.00,0.00,0.06,1.192,1.783,3.301,3.740,0.99,1.79,0.46,0.18,0.09,
17:11:21,0x1235,23.25,33.58,0.06,0.02,0.05,0.06,0.00,0.00,0.00,0.00,0.06,1.192,1.783,3.301,3.740,0.99,1.78,0.46,0.18,0.09,
17:11:23,0x1235,23.25,34.10,0.06,0.02,0.05,0.06,0.00,0.00,0.00,0.00,0.06,1.192,1.783,3.301,3.740,0.99,1.79,0.46,0.18,0.09,
17:11:26,0x1235,23.25,34.22,0.06,0.02,0.05,0.06,0.00,0.00,0.00,0.00,0.06,1.192,1.783,3.301,3.740,0.99,1.78,0.46,0.18,0.09,
17:11:29,0x1235,23.25,34.44,0.06,0.02,0.05,0.06,0.00,0.00,0.00,0.00,0.06,1.192,1.783,3.300,3.740,0.99,1.79,0.46,0.18,0.09,
17:11:31,0x1235,23.25,33.96,0.06,0.02,0.05,0.06,0.00,0.00,0.00,0.00,0.06,1.192,1.783,3.300,3.740,0.99,1.79,0.46,0.18,0.09,
17:11:34,0x1235,23.25,34.58,0.06,0.02,0.05,0.06,0.00,0.00,0.00,0.00,0.06,1.192,1.783,3.300,3.740,0.99,1.79,0.46,0.18,0.09,
17:11:37,0x1235,23.25,34.84,0.06,0.02,0.05,0.06,0.00,0.00,0.00,0.00,0.06,1.192,1.783,3.300,3.740,0.99,1.79,0.46,0.18,0.09,
17:11:39,0x1235,23.25,35.07,0.06,0.02,0.05,0.06,0.00,0.00,0.00,0.00,0.06,1.192,1.783,3.300,3.740,0.99,1.79,0.46,0.18,0.09,
17:11:42,0x1235,23.25,35.15,0.06,0.02,0.05,0.06,0.00,0.00,0.00,0.00,0.06,1.192,1.783,3.300,3.740,0.99,1.79,0.46,0.18,0.09,
17:11:44,0x1235,23.25,35.39,0.06,0.02,0.05,0.06,0.00,0.00,0.00,0.00,0.06,1.192,1.783,3.300,3.740,0.99,1.79,0.46,0.18,0.09,
17:11:47,0x1235,23.25,35.01,0.06,0.02,0.05,0.06,0.00,0.00,0.00,0.00,0.06,1.192,1.783,3.300,3.740,0.99,1.78,0.46,0.18,0.09,
17:11:50,0x1235,23.25,35.70,0.06,0.02,0.05,0.06,0.00,0.00,0.00,0.00,0.06,1.192,1.783,3.300,3.740,0.99,1.79,0.46,0.18,0.09,
